,Terrorist_Org,Year,Num_Wounded,Num_Killed,Num_Attacks
8163,Student Radicals,1972,1.0,0.0,4
8164,Student Radicals,1986,11.0,0.0,1
8165,Student Radicals,1992,0.0,0.0,1
8166,Student Radicals,1995,0.0,0.0,1
8167,Student Revolutionary Front (FER),1980,0.0,0.0,1
8168,Students,1971,0.0,0.0,1
8169,Students,1977,0.0,0.0,1
8170,Students,1978,0.0,0.0,1
8171,Students,1979,0.0,0.0,1
8172,Students,1980,0.0,0.0,2
8173,Students,1985,0.0,0.0,1
8174,Students,1991,0.0,0.0,1
8175,Students,1992,8.0,0.0,1
8176,Students,1994,53.0,2.0,4
8177,Students,1995,21.0,1.0,6
8178,Students,1996,0.0,0.0,1
8179,Students  U of PNG,1995,0.0,0.0,1
8180,Students For Insurrection,2013,0.0,0.0,1
8181,Students Islamic Movement of India (SIMI),2001,2.0,0.0,2
8182,Students Islamic Movement of India (SIMI),2003,241.0,63.0,4
8183,Students Islamic Movement of India (SIMI),2009,0.0,0.0,1
8184,Students Islamic Movement of India (SIMI),2010,0.0,0.0,1
8185,Students Islamic Movement of India (SIMI),2014,17.0,3.0,4
8186,Students Islamic Movement of India (SIMI),2015,2.0,0.0,3
8187,Students Islamic Movement of India (SIMI),2016,0.0,0.0,1
8188,Students for a Democratic Society,1971,0.0,0.0,2
8189,Students for a Democratic Society (SDS) (German),1970,0.0,0.0,1
8190,Subversives,1979,2.0,1.0,3
8191,Subversives,1981,0.0,1.0,2
8192,Subversives,1983,0.0,0.0,2
8193,Subversives,1984,0.0,1.0,2
8194,Subversives,1986,0.0,1.0,1
8195,Subversives,1987,0.0,1.0,1
8196,Sudan Alliance Forces,1996,8.0,39.0,3
8197,Sudan Alliance Forces,1997,0.0,0.0,1
8198,Sudan Liberation Army-Minni Minawi (SLA-MM),2012,13.0,17.0,2
8199,Sudan Liberation Army-Minni Minawi (SLA-MM),2013,16.0,8.0,3
8200,Sudan Liberation Army-Minni Minawi (SLA-MM),2014,9.0,6.0,2
8201,Sudan Liberation Army-Minni Minawi (SLA-MM),2015,40.0,0.0,1
8202,Sudan Liberation Army-Minni Minawi (SLA-MM),2017,0.0,0.0,2
8203,Sudan Liberation Movement,2001,0.0,2.0,1
8204,Sudan Liberation Movement,2007,1.0,3.0,1
8205,Sudan Liberation Movement,2008,0.0,0.0,2
8206,Sudan Liberation Movement,2009,6.0,13.0,2
8207,Sudan Liberation Movement,2010,2.0,1.0,3
8208,Sudan Liberation Movement,2012,3.0,1.0,1
8209,Sudan Liberation Movement,2013,3.0,7.0,2
8210,Sudan Liberation Movement,2014,0.0,0.0,1
8211,Sudan Liberation Movement,2015,1.0,0.0,2
8212,Sudan Liberation Movement,2016,2.0,5.0,3
8213,Sudan Liberation Movement,2017,60.0,17.0,2
8214,Sudan People's Liberation Army (SPLA),1986,0.0,6.0,3
8215,Sudan People's Liberation Army (SPLA),1987,0.0,0.0,1
8216,Sudan People's Liberation Army (SPLA),1988,0.0,18.0,1
8217,Sudan People's Liberation Army (SPLA),1989,0.0,3.0,2
8218,Sudan People's Liberation Army (SPLA),1990,0.0,0.0,1
8219,Sudan People's Liberation Army (SPLA),1991,0.0,32.0,3
8220,Sudan People's Liberation Army (SPLA),1992,0.0,11.0,5
8221,Sudan People's Liberation Army (SPLA),1995,0.0,6.0,1
8222,Sudan People's Liberation Army (SPLA),1996,0.0,0.0,2
8223,Sudan People's Liberation Army (SPLA),1999,5.0,16.0,2
8224,Sudan People's Liberation Army (SPLA),2000,0.0,4.0,1
8225,Sudan People's Liberation Army (SPLA),2001,0.0,4.0,4
8226,Sudan People's Liberation Army (SPLA),2002,15.0,24.0,2
8227,Sudan People's Liberation Army (SPLA),2005,0.0,1.0,2
8228,Sudan People's Liberation Army (SPLA),2006,28.0,23.0,2
8229,Sudan People's Liberation Army (SPLA),2007,19.0,9.0,2
8230,Sudan People's Liberation Army (SPLA),2008,0.0,0.0,1
8231,Sudan People's Liberation Army (SPLA),2009,12.0,19.0,3
8232,Sudan People's Liberation Army (SPLA),2010,7.0,14.0,4
8233,Sudan People's Liberation Army (SPLA),2011,8.0,28.0,3
8234,Sudan People's Liberation Movement - North,2012,42.0,19.0,12
8235,Sudan People's Liberation Movement - North,2013,76.0,157.0,10
8236,Sudan People's Liberation Movement - North,2014,24.0,227.0,9
8237,Sudan People's Liberation Movement - North,2015,128.0,110.0,21
8238,Sudan People's Liberation Movement - North,2016,2.0,72.0,6
8239,Sudan People's Liberation Movement - North,2017,10.0,1.0,1
8240,Sudan People's Liberation Movement in Opposition (SPLM-IO),2014,449.0,773.0,22
8241,Sudan People's Liberation Movement in Opposition (SPLM-IO),2015,27.0,88.0,20
8242,Sudan People's Liberation Movement in Opposition (SPLM-IO),2016,98.0,404.0,23
8243,Sudan People's Liberation Movement in Opposition (SPLM-IO),2017,139.0,487.0,36
8244,Sudan People's Liberation Movement in Opposition (SPLM-IO),2018,30.0,63.0,22
8245,Sudan Revolutionary Front (SRF),2013,0.0,7.0,3
8246,Sudan Revolutionary Front (SRF),2014,0.0,1.0,1
8247,Sudan Revolutionary Front (SRF),2015,0.0,20.0,1
8248,Sudanese People's Front,2014,0.0,5.0,1
8249,Sudanese People's Liberation Forces,1988,6.0,32.0,4
8250,Sudanese People's Liberation Forces,1989,0.0,0.0,1
8251,Sudanese Rebels,2012,11.0,11.0,1
8252,Sudanese Rebels,2017,0.0,0.0,1
8253,Sudanese mostly Christian rebels,1984,0.0,0.0,1
8254,Sudtiroler Volkspartei-south tyrol people's party,1988,0.0,0.0,4
8255,Sudurpaschim Janata Dal,2012,0.0,0.0,1
8256,Suicide Squad,1986,0.0,0.0,3
8257,Sumud Brigade,2018,0.0,0.0,2
8258,Sundar Shanta Nepal,2018,0.0,0.0,1
8259,Sungu Sungu,2007,0.0,5.0,1
8260,Sunni Muslim extremists,1982,1.0,6.0,1
8261,Sunni Muslim extremists,1983,0.0,0.0,1
8262,Sunni Muslim extremists,1992,21.0,10.0,3
8263,Sunni Muslim extremists,1994,56.0,8.0,4
8264,Sunni Muslim extremists,1995,5.0,18.0,2
8265,Sunni Muslim extremists,1996,0.0,3.0,3
8266,Sunni Muslim extremists,1999,1.0,10.0,2
8267,Sunni Muslim extremists,2001,1.0,6.0,4
8268,Sunni Muslim extremists,2005,46.0,41.0,4
8269,Sunni Muslim extremists,2007,112.0,57.0,7
8270,Sunni Muslim extremists,2008,9.0,1.0,1
8271,Sunni Muslim extremists,2009,15.0,1.0,1
8272,Sunni Muslim extremists,2011,17.0,2.0,1
8273,Sunni Muslim extremists,2012,1.0,1.0,1
8274,Sunni Muslim extremists,2013,3.0,5.0,4
8275,Sunni Resistance Committees in Lebanon (SRCL),2015,0.0,0.0,1
8276,Sunni Supporters,2006,96.0,77.0,1
8277,Support for Refugees (Appui aux Refugies),1979,0.0,0.0,1
8278,Support of Ocalan-The Hawks of Thrace,1999,0.0,0.0,1
8279,Supporter of Bhutto,1979,0.0,0.0,1
8280,Supporters Opposition Leader Etienne Tshisekedi,1992,50.0,8.0,1
8281,Supporters of Abd Rabbuh Mansur Hadi,2015,3.0,76.0,17
8282,Supporters of Abd Rabbuh Mansur Hadi,2016,0.0,0.0,2
8283,Supporters of Ali Abdullah Saleh,2012,1.0,0.0,1
8284,Supporters of Ali Abdullah Saleh,2015,0.0,0.0,1
8285,Supporters of Ali Mahdi Mohammed,1998,0.0,0.0,1
8286,Supporters of Charles Manson,1975,0.0,0.0,1
8287,Supporters of Colonel Mahmud Khudoyberdiyev,1998,0.0,0.0,1
8288,Supporters of Ernest Wamba dia Wamba,1999,0.0,0.0,1
8289,Supporters of Ex-President Gamsakhurdial,1992,0.0,5.0,10
8290,Supporters of General Lino Oviedo,2000,3.0,0.0,1
8291,Supporters of Johnny Adair,2003,0.0,0.0,1
8292,Supporters of Johnny Paul Koroma,1999,0.0,0.0,1
8293,Supporters of Joshua Nkomo,1982,0.0,16.0,5
8294,Supporters of Joshua Nkomo,1983,2.0,7.0,3
8295,Supporters of Laurent Nkunda,2006,0.0,0.0,2
8296,Supporters of Muhammad Umar Habib,2001,0.0,3.0,1
8297,Supporters of Muse Sudi Yalahow,2001,0.0,0.0,1
8298,Supporters of Pascal Lissouba,1999,0.0,44.0,1
8299,Supporters of President J-B Aristide,1995,0.0,0.0,1
8300,Supporters of Right and Freedom,1986,41.0,0.0,1
8301,Supporters of Saddam Hussein,2001,2.0,0.0,1
8302,Supporters of Second Prime Minister Hun Sen,1995,0.0,0.0,1
8303,Supporters of Sultan Abd-al-Bagi,2007,1.0,5.0,1
8304,Supporters of leftist Gana-Oikya Front,1992,40.0,2.0,2
8305,Supporters of opposing candidate Abdu Sakurtan,1995,18.0,3.0,1
8306,Supporters of presidential candidate Belisario Bet,1978,0.0,0.0,1
8307,Supporters of ret. Gen. Lino Oviedo,1997,3.0,0.0,1
8308,Supporters of the Islamic State in Jerusalem,2015,2.0,0.0,9
8309,Supporters of the Islamic State in the Land of the Two Holy Mosques,2014,1.0,0.0,1
8310,"Supporters, House Speaker Ramon Mitra",1992,1.0,1.0,1
8311,Supreme Command for Jihad and Liberation,2009,4.0,0.0,2
8312,Supreme Council for Islamic Revolution in Iraq (SCIRI),1992,0.0,21.0,2
8313,Supreme Council for Islamic Revolution in Iraq (SCIRI),1995,0.0,10.0,1
8314,Supreme Council for Islamic Revolution in Iraq (SCIRI),1996,0.0,0.0,1
8315,Supreme Council for Islamic Revolution in Iraq (SCIRI),1997,0.0,0.0,2
8316,Supreme Council for Islamic Revolution in Iraq (SCIRI),2000,0.0,0.0,1
8317,Supreme Council for Islamic Revolution in Iraq (SCIRI),2001,1.0,0.0,1
8318,Supreme Council for Islamic Revolution in Iraq (SCIRI),2002,0.0,0.0,1
8319,Supreme Council for Islamic Revolution in Iraq (SCIRI),2005,0.0,0.0,2
8320,Supreme Islamic Council,1986,0.0,1.0,1
8321,Suqour al-Ahvaz,2016,0.0,0.0,3
8322,Suriname Liberation Front,1994,0.0,0.0,1
8323,Surinamese Amerindians,1989,0.0,1.0,2
8324,Survivors of Golfech,1981,0.0,0.0,1
8325,Survivors of Golfech,1982,0.0,0.0,6
8326,Survivors of Hama,1989,0.0,0.0,1
8327,Swatantra Nepal Dal,2010,5.0,0.0,1
8328,Swaziland Youth Congress (Swayoco),2003,0.0,0.0,1
8329,Sword of Islam,1999,0.0,1.0,1
8330,Symbionese Liberation Army (SLA),1973,0.0,1.0,1
8331,Symbionese Liberation Army (SLA),1974,0.0,0.0,4
8332,Symbionese Liberation Army (SLA),1975,0.0,1.0,2
8333,"Sympathizers of ""Iranian People's Zeda'i""",1984,2.0,0.0,1
8334,Sympathizers of Al-Qaida Organization,2002,2.0,0.0,4
8335,Syndicalist Action Groups,1978,0.0,0.0,2
8336,Syrian Army deserters,2012,0.0,6.0,1
8337,Syrian Battle Front,1983,2.0,0.0,1
8338,Syrian Democratic Forces (SDF),2016,0.0,0.0,1
8339,Syrian Democratic Forces (SDF),2017,12.0,0.0,1
8340,Syrian Democratic Forces (SDF),2018,65.0,27.0,6
8341,Syrian Mujahideen,1987,0.0,1.0,1
8342,Syrian Mujahideen,2013,1.0,4.0,1
8343,Syrian Social Nationalist Party,1979,0.0,2.0,1
8344,Syrian Social Nationalist Party,1985,8.0,17.0,4
8345,Syrian Social Nationalist Party,1986,7.0,1.0,1
8346,Syrian Social Nationalist Party,1990,2.0,6.0,1
8347,Syrian Social Nationalist Party,2008,0.0,0.0,1
8348,Syrian Terror,1981,1.0,0.0,1
8349,Syrian Turkmen Brigades,2016,0.0,1.0,1
8350,Syrians,1981,3.0,0.0,1
8351,Syrians,1985,0.0,0.0,1
8352,Ta'ang National Liberation Army (TNLA),2014,20.0,7.0,1
8353,Ta'ang National Liberation Army (TNLA),2015,2.0,2.0,2
8354,Ta'ang National Liberation Army (TNLA),2016,50.0,16.0,19
8355,Ta'ang National Liberation Army (TNLA),2017,13.0,4.0,7
8356,Ta'ang National Liberation Army (TNLA),2018,20.0,19.0,1
8357,Tabu Tribe,2014,0.0,1.0,1
8358,Tabu Tribe,2018,4.0,8.0,3
8359,Tacayana Indians,1989,0.0,0.0,1
8360,Taihikai (Great Sadness),1994,0.0,0.0,1
8361,"Taikosha, right wing group",1991,1.0,0.0,1
8362,Tajamo Ansar al-Islam,2012,14.0,6.0,1
8363,Tajamo Ansar al-Islam,2018,40.0,33.0,1
8364,Tajik Rebels,1996,0.0,0.0,1
8365,Takfir wal-Hijra (Excommunication and Exodus),2000,40.0,21.0,1
8366,Takfir wal-Hijra (Excommunication and Exodus),2003,1.0,1.0,1
8367,Takfir wal-Hijra (Excommunication and Exodus),2005,0.0,12.0,1
8368,Takfir wal-Hijra (Excommunication and Exodus),2011,1.0,0.0,1
8369,Takfir wal-Hijra (Excommunication and Exodus),2013,10.0,5.0,6
8370,Taliban,1995,0.0,0.0,4
8371,Taliban,2001,1.0,153.0,4
8372,Taliban,2002,4.0,5.0,7
8373,Taliban,2003,131.0,86.0,50
8374,Taliban,2004,129.0,192.0,55
8375,Taliban,2005,200.0,293.0,120
8376,Taliban,2006,485.0,477.0,164
8377,Taliban,2007,512.0,747.0,208
8378,Taliban,2008,612.0,753.0,258
8379,Taliban,2009,942.0,683.0,268
8380,Taliban,2010,866.0,712.0,308
8381,Taliban,2011,808.0,815.0,214
8382,Taliban,2012,3040.0,2568.0,800
8383,Taliban,2013,2675.0,2747.0,775
8384,Taliban,2014,3658.0,4115.0,1035
8385,Taliban,2015,5252.0,5220.0,1249
8386,Taliban,2016,4643.0,5030.0,1065
8387,Taliban,2017,3974.0,4814.0,894
8388,Taliban,2018,5059.0,8354.0,1249
8389,Taliban (Pakistan),2002,0.0,0.0,1
8390,Taliban (Pakistan),2004,0.0,11.0,1
8391,Taliban (Pakistan),2005,2.0,2.0,1
8392,Taliban (Pakistan),2006,28.0,17.0,10
8393,Taliban (Pakistan),2007,69.0,111.0,25
8394,Tamil Eelam Liberation Organization (TELO),1984,0.0,0.0,1
8395,Tamil Eelam Liberation Organization (TELO),1985,1.0,23.0,2
8396,Tamil Eelam Liberation Organization (TELO),1986,3.0,13.0,4
8397,Tamil Eelam Liberation Organization (TELO),1989,0.0,2.0,1
8398,Tamil Liberation Army,1997,2.0,0.0,2
8399,Tamil Makkal Viduthalai Pulikal (TMVP),2005,0.0,15.0,1
8400,Tamil Makkal Viduthalai Pulikal (TMVP),2008,4.0,3.0,2
8401,Tamil Makkal Viduthalai Pulikal (TMVP),2014,0.0,0.0,1
8402,Tamil Nadu Liberation Army,1995,0.0,0.0,2
8403,Tamil Nadu Liberation Army,2000,0.0,0.0,1
8404,Tamil Nadu Liberation Army,2014,0.0,0.0,3
8405,Tamils,1982,0.0,2.0,1
8406,Tamils,1984,157.0,404.0,39
8407,Tamils,1985,120.0,261.0,60
8408,Tamils,1986,337.0,308.0,51
8409,Tamils,1987,304.0,422.0,47
8410,Tamils,1988,10.0,0.0,1
8411,Tamils,1989,0.0,23.0,15
8412,Tamils,1990,0.0,0.0,1
8413,Tamils,2000,0.0,63.0,1
8414,Tamils,2001,0.0,0.0,1
8415,Tanyus Shanin Armed Unit,1987,1.0,2.0,1
8416,Tanzeem Ittehad - I - Ulema Qabail (Tiuq)Tribesmen,1995,0.0,9.0,1
8417,Tanzeem al-Islami al-Furqan,2014,1.0,0.0,2
8418,Tanzim,2001,0.0,0.0,3
8419,Tanzim,2005,1.0,0.0,2
8420,Tariq Bin Ziyad militia,2018,0.0,0.0,1
8421,Tarok Militia,2014,6.0,28.0,2
8422,Tawheed Militia,2016,0.0,0.0,2
8423,Tawheedul Islam,2012,0.0,1.0,1
8424,Tawhid and Jihad,2002,0.0,1.0,1
8425,Tawhid and Jihad,2003,253.0,104.0,2
8426,Tawhid and Jihad,2004,1485.0,740.0,47
8427,Tawhid and Jihad (Palestine),2011,0.0,1.0,2
8428,Taxi Drivers,1994,30.0,10.0,2
8429,Taxi Drivers,1996,3.0,0.0,3
8430,Taxi Drivers,1997,2.0,0.0,1
8431,Tayeb Al-Afghani's Islamist Group,1991,6.0,15.0,1
8432,Tehama Movement,2014,5.0,0.0,1
8433,Tehama Movement,2018,0.0,1.0,1
8434,Tehreek-e-Labbaik Pakistan (TLP),2018,1.0,0.0,1
8435,Tehrik al-Mojahedin,1997,9.0,0.0,1
8436,Tehrik al-Mojahedin,2003,0.0,2.0,1
8437,Tehrik al-Mojahedin,2015,20.0,0.0,4
8438,Tehrik al-Mojahedin,2016,17.0,0.0,5
8439,Tehrik al-Mojahedin,2017,11.0,3.0,2
8440,Tehrik al-Mojahedin,2018,6.0,0.0,3
8441,Tehrik-e-Galba Islam,2009,1.0,1.0,1
8442,Tehrik-e-Galba Islam,2010,0.0,1.0,1
8443,Tehrik-e-Hurriyat (TeH),2016,0.0,0.0,1
8444,Tehrik-e-Khilafat,2014,25.0,10.0,14
8445,Tehrik-e-Nafaz-e-Shariat-e-Mohammadi (TNSM),2007,8.0,2.0,3
8446,Tehrik-e-Nafaz-e-Shariat-e-Mohammadi (TNSM),2008,0.0,1.0,1
8447,Tehrik-e-Nafaz-e-Shariat-e-Mohammadi (TNSM),2012,8.0,9.0,2
8448,Tehrik-e-Nifaz-e-Aman Balochistan-Jhalawan Brigade (TNAB-Jhalawan Brigade),2013,0.0,0.0,1
8449,Tehrik-e-Taliban Islami (TTI),2012,64.0,40.0,1
8450,Tehrik-e-Taliban Islami (TTI),2015,1.0,1.0,1
8451,Tehrik-e-Tuhafaz (Pakistan),2010,8.0,0.0,2
8452,Tehrik-i-Taliban Pakistan (TTP),2007,26.0,14.0,2
8453,Tehrik-i-Taliban Pakistan (TTP),2008,349.0,324.0,112
8454,Tehrik-i-Taliban Pakistan (TTP),2009,1327.0,658.0,156
8455,Tehrik-i-Taliban Pakistan (TTP),2010,1338.0,866.0,161
8456,Tehrik-i-Taliban Pakistan (TTP),2011,1221.0,655.0,121
8457,Tehrik-i-Taliban Pakistan (TTP),2012,1289.0,1003.0,173
8458,Tehrik-i-Taliban Pakistan (TTP),2013,1372.0,687.0,157
8459,Tehrik-i-Taliban Pakistan (TTP),2014,919.0,793.0,168
8460,Tehrik-i-Taliban Pakistan (TTP),2015,367.0,365.0,109
8461,Tehrik-i-Taliban Pakistan (TTP),2016,710.0,337.0,95
8462,Tehrik-i-Taliban Pakistan (TTP),2017,614.0,349.0,98
8463,Tehrik-i-Taliban Pakistan (TTP),2018,275.0,151.0,74
8464,Tela Mohammed,2005,0.0,0.0,1
8465,Telangana Separatists,2012,0.0,0.0,2
8466,Temple Mount Faithful Movement,1991,0.0,0.0,1
8467,Tepi Youth,2015,0.0,23.0,2
8468,Terai Army,2007,13.0,2.0,1
8469,Terai Army,2008,63.0,9.0,8
8470,Terai Army,2009,3.0,1.0,1
8471,Terai Cobra,2008,8.0,1.0,2
8472,Terai Communist Party,2013,0.0,0.0,2
8473,Terai Janatantrik Madhes Party,2010,0.0,1.0,1
8474,Terai Janatantrik Party,2010,1.0,0.0,1
8475,Terai Madheshi Mukti Morcha (TMMM),2010,0.0,1.0,1
8476,Terai Rastriya Mukti Sena (TRMS),2009,30.0,0.0,1
8477,Terena Indians,2000,0.0,0.0,1
8478,Terena Indians,2001,0.0,0.0,1
8479,Terra Lliure,1981,1.0,0.0,4
8480,Terra Lliure,1982,1.0,0.0,1
8481,Terra Lliure,1985,0.0,0.0,1
8482,Terra Lliure,1986,0.0,0.0,3
8483,Terra Lliure,1987,8.0,1.0,15
8484,Terra Lliure,1988,23.0,0.0,25
8485,Terra Lliure,1989,0.0,0.0,1
8486,Terra Lliure,1990,3.0,0.0,6
8487,Terra Lliure,1991,0.0,0.0,1
8488,Terra Lliure,1992,11.0,0.0,5
8489,Territorial Anti-Fascist Patrols,1980,6.0,0.0,1
8490,Territorial Armed Groups for Communism,1980,0.0,0.0,1
8491,Territorial Cells for Boycotting the Elections,1979,0.0,0.0,1
8492,Territorial Communist Command,1979,2.0,0.0,1
8493,Territorial Communist Units,1977,0.0,0.0,1
8494,Territorial Patrols of Anti-Fascist Vigilance,1980,0.0,0.0,1
8495,Territorial Resistance Army,1979,0.0,0.0,3
8496,Terror Against Terror,1983,3.0,0.0,4
8497,Terror Against Terror,1984,7.0,0.0,3
8498,Terrorists,1978,2.0,3.0,1
8499,Terrorists,1979,0.0,0.0,1
8500,Terrorists,1980,0.0,1.0,2
8501,Terrorists,1981,1.0,2.0,2
8502,Terrorists,1982,0.0,0.0,1
8503,Terrorists,1984,0.0,2.0,3
8504,Terrorists,1986,14.0,37.0,16
8505,Terrorists,1987,26.0,60.0,33
8506,Thadou People's Liberation Army (TPLA),2017,0.0,0.0,1
8507,Thai Communists,1979,0.0,1.0,1
8508,Thai Islamic Militants,2005,142.0,39.0,56
8509,Thai Islamic Militants,2006,0.0,3.0,2
8510,Thanthai Periyar Dravidar Kazhagam (TPDK),2016,0.0,0.0,1
8511,Tharuhat Joint Struggle Committee (TJSC),2009,0.0,0.0,2
8512,Thavar Caste,1996,0.0,1.0,1
8513,The 78 Unemployed,2016,0.0,0.0,1
8514,The Aref Boluki Dynamite group,1983,0.0,0.0,1
8515,The Armed Secret Organization,1981,8.0,0.0,1
8516,The Association for Islamic Mobilisation and Propagation (UAMSHO),2014,7.0,1.0,4
8517,The Black Sun,2009,0.0,0.0,1
8518,The Call of Jesus Christ,1986,0.0,0.0,1
8519,The Defense Command of the French People and the Motherland (CDPPF),2017,6.0,0.0,6
8520,The Eradication of Evil,1982,10.0,0.0,2
8521,The Extraditables,1988,0.0,0.0,2
8522,The Extraditables,1989,300.0,159.0,95
8523,The Extraditables,1990,111.0,22.0,9
8524,The Extraditables,1999,0.0,0.0,3
8525,The Front for the Liberation of the Cabinda Enclave - Renewed (FLEC),1999,0.0,0.0,1
8526,The Front for the Liberation of the Cabinda Enclave - Renewed (FLEC),2002,0.0,21.0,1
8527,The Great Serpent,1979,0.0,3.0,1
8528,The Husayn Ubayyat Martyrs' Brigades,2000,0.0,0.0,1
8529,The Illegal Fisherman of the Night,1986,0.0,0.0,1
8530,The Independent Military Wing of the Syrian Revolution Abroad,2016,3.0,2.0,1
8531,The Inevitables,2003,0.0,0.0,1
8532,The Irish Volunteers,2014,0.0,0.0,1
8533,The Islamic Movement,1994,13.0,0.0,1
8534,The Islamic Revolution to Liberate Palestine,2000,41.0,2.0,1
8535,The Jean Marc Rouillan Armed and Heartless Columns,2008,0.0,0.0,1
8536,The Jewish Execution with Silence,1979,1.0,0.0,1
8537,The Joint Revolutionary Council,2006,0.0,14.0,1
8538,The Joint Revolutionary Council,2010,0.0,0.0,6
8539,The Justice Department,1999,1.0,0.0,14
8540,The Justice Department,2010,0.0,0.0,1
8541,The Justice Department,2014,0.0,0.0,1
8542,The Mujahadeen Room in Latakia Countryside,2013,0.0,3.0,1
8543,The Nation's Army,2008,1.0,0.0,1
8544,The New Irish Republican Army,2012,0.0,2.0,4
8545,The New Irish Republican Army,2013,1.0,2.0,7
8546,The New Irish Republican Army,2014,0.0,0.0,15
8547,The New Irish Republican Army,2015,1.0,0.0,6
8548,The New Irish Republican Army,2016,1.0,4.0,6
8549,The New Irish Republican Army,2017,2.0,0.0,6
8550,The New Irish Republican Army,2018,0.0,0.0,5
8551,The Nocturnals,2017,1.0,0.0,1
8552,The Northern Alliance (or United Islamic Front for Salvation of Afghanistan - UIFSA),1999,12.0,4.0,4
8553,The Northern Alliance (or United Islamic Front for Salvation of Afghanistan - UIFSA),2000,10.0,0.0,1
8554,The Order (Silent Brotherhood),1983,2.0,0.0,1
8555,The Order (Silent Brotherhood),1984,0.0,1.0,7
8556,The Order II (Bruder Schweigen Strike Force II),1986,0.0,0.0,3
8557,The Ordinary Men,1985,0.0,0.0,1
8558,The Organization for the Return of Legality,1996,0.0,0.0,1
8559,The Owners of the White Flags,2017,20.0,2.0,1
8560,The Owners of the White Flags,2018,7.0,0.0,1
8561,The Revolt,2015,1.0,3.0,3
8562,The Scorpion,1975,0.0,0.0,2
8563,The Third Way (Der III. Weg),2015,0.0,0.0,1
8564,The Unit of the Chemical Weapons Martyrs,1989,11.0,6.0,1
8565,The United Revolutionary Front of Bhutan,2008,2.0,5.0,2
8566,The United Southern Front,1981,1.0,0.0,1
8567,The War That Was Never Declared,2003,0.0,0.0,1
8568,The World United Formosans for Independence (WUFI),1970,0.0,0.0,1
8569,Thomas Muenzer Wild Band,1991,0.0,0.0,1
8570,Three Stars Autonomous Commando,1981,0.0,0.0,1
8571,Thunder of Zion,1981,0.0,0.0,1
8572,Tibetan separatists,2009,0.0,1.0,1
8573,Ticuna Indian,1996,4.0,0.0,1
8574,Tigers,1998,2.0,1.0,1
8575,Tigray Peoples Liberation Front (TPLF),1976,0.0,0.0,2
8576,Tigray Peoples Liberation Front (TPLF),1978,0.0,0.0,1
8577,Tigray Peoples Liberation Front (TPLF),1979,0.0,100.0,2
8578,Tigray Peoples Liberation Front (TPLF),1983,0.0,0.0,2
8579,Tigray Peoples Liberation Front (TPLF),1984,200.0,200.0,1
8580,Tigray Peoples Liberation Front (TPLF),1988,0.0,0.0,1
8581,Tigray Peoples Liberation Front (TPLF),1990,0.0,17.0,1
8582,Tigray Peoples Liberation Front (TPLF),2016,3.0,1.0,1
8583,Tigray Peoples Liberation Front (TPLF),2018,0.0,0.0,1
8584,Timorese Students,1994,2.0,0.0,1
8585,Timorese Students,1996,1.0,0.0,2
8586,Timorese guerrillas,1997,6.0,12.0,2
8587,Tiv Militia,2014,0.0,5.0,1
8588,Tiv Militia,2018,0.0,0.0,1
8589,Tiwa Liberation Army,2016,3.0,0.0,1
8590,Togolese Dissidents,1994,0.0,26.0,3
8591,Togolese Peoples Rally,1992,0.0,0.0,1
8592,Tolib Ayombekov loyalists,2012,0.0,1.0,1
8593,Tonino Micciche Workers Nucleus,1977,0.0,0.0,1
8594,Tontons Macoutes,1991,0.0,2.0,3
8595,Tony El Pelou Band,1971,0.0,0.0,2
8596,Toposa and Dongiro Tribes,1992,0.0,89.0,1
8597,Torpedy Group,2017,2.0,0.0,2
8598,Tribal Battlefront,1977,0.0,0.0,4
8599,Tribal Battlefront,1978,0.0,0.0,2
8600,Tribal Clash,1995,0.0,5.0,1
8601,Tribal Group,1992,25.0,7.0,1
8602,Tribal Group,1994,7.0,10.0,2
8603,Tribal Group,1995,116.0,41.0,8
8604,Tribal Group,1996,0.0,20.0,23
8605,Tribal Group,1997,17.0,9.0,8
8606,Tribal Group,2000,4.0,2.0,1
8607,Tribal Group,2009,0.0,0.0,1
8608,Tribal Revolutionary Army (TRA),2016,0.0,0.0,1
8609,Tribal Separatists,1986,6.0,5.0,1
8610,Tribal Separatists,1997,0.0,2.0,1
8611,Tribal Thumb,1975,0.0,2.0,1
8612,Tribal guerrillas,1997,15.0,9.0,1
8613,Tribal guerrillas,1999,0.0,0.0,1
8614,Tribesmen,1998,0.0,0.0,3
8615,Tribesmen,1999,0.0,0.0,1
8616,Tribesmen,2000,7.0,3.0,5
8617,Tribesmen,2001,0.0,0.0,1
8618,Tribesmen,2004,0.0,8.0,1
8619,Tribesmen,2005,0.0,0.0,2
8620,Tribesmen,2006,10.0,0.0,3
8621,Tribesmen,2007,0.0,16.0,2
8622,Tribesmen,2012,6.0,3.0,6
8623,Tribesmen,2013,0.0,3.0,11
8624,Tribesmen,2014,37.0,51.0,60
8625,Tribesmen,2015,44.0,18.0,24
8626,Tribesmen,2016,17.0,16.0,12
8627,Tribesmen,2017,1.0,1.0,5
8628,Tribesmen,2018,123.0,543.0,6
8629,Tribesmen Murad Tribe,1997,0.0,0.0,4
